 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
 9.100000262E-01 9.300000072E-01 9.499999881E-01 9.700000286E-01 9.900000095E-01
 9.999999776E-03 2.999999933E-02 5.000000075E-02 7.000000030E-02 9.000000358E-02
 1.099999994E-01 1.299999952E-01 1.500000060E-01 1.700000018E-01 1.899999976E-01
 2.099999934E-01 2.300000042E-01 2.500000000E-01 2.700000107E-01 2.899999917E-01
 3.100000024E-01 3.300000131E-01 3.499999940E-01 3.700000048E-01 3.899999857E-01
 4.099999964E-01 4.300000072E-01 4.499999881E-01 4.699999988E-01 4.900000095E-01
 5.099999905E-01 5.299999714E-01 5.500000119E-01 5.699999928E-01 5.899999738E-01
 6.100000143E-01 6.299999952E-01 6.499999762E-01 6.700000167E-01 6.899999976E-01
 7.099999785E-01 7.300000191E-01 7.500000000E-01 7.699999809E-01 7.900000215E-01
 8.100000024E-01 8.299999833E-01 8.500000238E-01 8.700000048E-01 8.899999857E-01
